request;permission;role
I need to create custom rules that define network locations.;NONE;NONE
I need to create custom rules that define network locations.;NONE;NONE
I need to create custom rules that define network locations.;NONE;NONE
I need to create custom rules that define network locations.;NONE;NONE
I need to create custom rules that define network locations.;NONE;NONE
I need to read members of administrative units.;NONE;NONE
I need to read members of administrative units.;NONE;NONE
I need to read members of administrative units.;NONE;NONE
I need to read members of administrative units.;NONE;NONE
I need to read members of administrative units.;NONE;NONE
I need to read analytics reports of content understanding in Microsoft 365 admin center.;NONE;NONE
I need to read analytics reports of content understanding in Microsoft 365 admin center.;NONE;NONE
I need to read analytics reports of content understanding in Microsoft 365 admin center.;NONE;NONE
I need to read analytics reports of content understanding in Microsoft 365 admin center.;NONE;NONE
I need to read analytics reports of content understanding in Microsoft 365 admin center.;NONE;NONE
I need to read all properties of private network connectors.;NONE;NONE
I need to read all properties of private network connectors.;NONE;NONE
I need to read all properties of private network connectors.;NONE;NONE
I need to read all properties of private network connectors.;NONE;NONE
I need to read all properties of private network connectors.;NONE;NONE
I need to manage aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to manage aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to manage aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to manage aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to manage aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to manage access reviews of application role assignments in Microsoft Entra ID.;NONE;NONE
I need to manage access reviews of application role assignments in Microsoft Entra ID.;NONE;NONE
I need to manage access reviews of application role assignments in Microsoft Entra ID.;NONE;NONE
I need to manage access reviews of application role assignments in Microsoft Entra ID.;NONE;NONE
I need to manage access reviews of application role assignments in Microsoft Entra ID.;NONE;NONE
I need to manage all aspects of attribute sets.;NONE;NONE
I need to manage all aspects of attribute sets.;NONE;NONE
I need to manage all aspects of attribute sets.;NONE;NONE
I need to manage all aspects of attribute sets.;NONE;NONE
I need to manage all aspects of attribute sets.;NONE;NONE
I need to delete certificate authority configurations for Internet of Things (IoT) device.;NONE;NONE
I need to delete certificate authority configurations for Internet of Things (IoT) device.;NONE;NONE
I need to delete certificate authority configurations for Internet of Things (IoT) device.;NONE;NONE
I need to delete certificate authority configurations for Internet of Things (IoT) device.;NONE;NONE
I need to delete certificate authority configurations for Internet of Things (IoT) device.;NONE;NONE
I need to update the dynamic membership rule on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update the dynamic membership rule on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update the dynamic membership rule on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update the dynamic membership rule on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update the dynamic membership rule on Security groups, excluding role-assignable groups.;NONE;NONE
I need to read basic properties on devices.;NONE;NONE
I need to read basic properties on devices.;NONE;NONE
I need to read basic properties on devices.;NONE;NONE
I need to read basic properties on devices.;NONE;NONE
I need to read basic properties on devices.;NONE;NONE
I need to update basic properties of printers in Microsoft Print.;NONE;NONE
I need to update basic properties of printers in Microsoft Print.;NONE;NONE
I need to update basic properties of printers in Microsoft Print.;NONE;NONE
I need to update basic properties of printers in Microsoft Print.;NONE;NONE
I need to update basic properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties (including privileged properties) on all types of applications.;NONE;NONE
I need to read all properties (including privileged properties) on all types of applications.;NONE;NONE
I need to read all properties (including privileged properties) on all types of applications.;NONE;NONE
I need to read all properties (including privileged properties) on all types of applications.;NONE;NONE
I need to read all properties (including privileged properties) on all types of applications.;NONE;NONE
I need to create Conditional Access policies.;NONE;NONE
I need to create Conditional Access policies.;NONE;NONE
I need to create Conditional Access policies.;NONE;NONE
I need to create Conditional Access policies.;NONE;NONE
I need to create Conditional Access policies.;NONE;NONE
I need to manage all aspects of Dynamics 365.;NONE;NONE
I need to manage all aspects of Dynamics 365.;NONE;NONE
I need to manage all aspects of Dynamics 365.;NONE;NONE
I need to manage all aspects of Dynamics 365.;NONE;NONE
I need to manage all aspects of Dynamics 365.;NONE;NONE
I need to create all types of applications.;NONE;NONE
I need to create all types of applications.;NONE;NONE
I need to create all types of applications.;NONE;NONE
I need to create all types of applications.;NONE;NONE
I need to create all types of applications.;NONE;NONE
I need to read all properties of Conditional Access policies.;NONE;NONE
I need to read all properties of Conditional Access policies.;NONE;NONE
I need to read all properties of Conditional Access policies.;NONE;NONE
I need to read all properties of Conditional Access policies.;NONE;NONE
I need to read all properties of Conditional Access policies.;NONE;NONE
I need to perform the ``enable directory feature`` service action.;NONE;NONE
I need to perform the ``enable directory feature`` service action.;NONE;NONE
I need to perform the ``enable directory feature`` service action.;NONE;NONE
I need to perform the ``enable directory feature`` service action.;NONE;NONE
I need to perform the ``enable directory feature`` service action.;NONE;NONE
I need to update Microsoft Entra B2B direct connect settings of the default cross-tenant access policy.;Microsoft.Entra/identityProviders/read;NONE
I need to update Microsoft Entra B2B direct connect settings of the default cross-tenant access policy.;Microsoft.Entra/identityProviders/read;NONE
I need to update Microsoft Entra B2B direct connect settings of the default cross-tenant access policy.;Microsoft.Entra/identityProviders/read;NONE
I need to update Microsoft Entra B2B direct connect settings of the default cross-tenant access policy.;Microsoft.Entra/identityProviders/read;NONE
I need to update Microsoft Entra B2B direct connect settings of the default cross-tenant access policy.;Microsoft.Entra/identityProviders/read;NONE
I need to manage all aspects of Azure Information Protection.;NONE;NONE
I need to manage all aspects of Azure Information Protection.;NONE;NONE
I need to manage all aspects of Azure Information Protection.;NONE;NONE
I need to manage all aspects of Azure Information Protection.;NONE;NONE
I need to manage all aspects of Azure Information Protection.;NONE;NONE
I need to read standard properties of all resources in the Security and Compliance centers.;NONE;NONE
I need to read standard properties of all resources in the Security and Compliance centers.;NONE;NONE
I need to read standard properties of all resources in the Security and Compliance centers.;NONE;NONE
I need to read standard properties of all resources in the Security and Compliance centers.;NONE;NONE
I need to read standard properties of all resources in the Security and Compliance centers.;NONE;NONE
I need to update the extensionAttribute11 to extensionAttribute15 properties on devices.;NONE;NONE
I need to update the extensionAttribute11 to extensionAttribute15 properties on devices.;NONE;NONE
I need to update the extensionAttribute11 to extensionAttribute15 properties on devices.;NONE;NONE
I need to update the extensionAttribute11 to extensionAttribute15 properties on devices.;NONE;NONE
I need to update the extensionAttribute11 to extensionAttribute15 properties on devices.;NONE;NONE
I need to update authentication properties on service principals.;NONE;NONE
I need to update authentication properties on service principals.;NONE;NONE
I need to update authentication properties on service principals.;NONE;NONE
I need to update authentication properties on service principals.;NONE;NONE
I need to update authentication properties on service principals.;NONE;NONE
I need to update basic properties on devices.;NONE;NONE
I need to update basic properties on devices.;NONE;NONE
I need to update basic properties on devices.;NONE;NONE
I need to update basic properties on devices.;NONE;NONE
I need to update basic properties on devices.;NONE;NONE
I need to read service principal role assignments.;NONE;NONE
I need to read service principal role assignments.;NONE;NONE
I need to read service principal role assignments.;NONE;NONE
I need to read service principal role assignments.;NONE;NONE
I need to read service principal role assignments.;NONE;NONE
I need to disable users.;NONE;NONE
I need to disable users.;NONE;NONE
I need to disable users.;NONE;NONE
I need to disable users.;NONE;NONE
I need to disable users.;NONE;NONE
I need to update basic federation configuration for domains.;NONE;NONE
I need to update basic federation configuration for domains.;NONE;NONE
I need to update basic federation configuration for domains.;NONE;NONE
I need to update basic federation configuration for domains.;NONE;NONE
I need to update basic federation configuration for domains.;NONE;NONE
I need to read trusted certificate authorities for passwordless authentication.;NONE;NONE
I need to read trusted certificate authorities for passwordless authentication.;NONE;NONE
I need to read trusted certificate authorities for passwordless authentication.;NONE;NONE
I need to read trusted certificate authorities for passwordless authentication.;NONE;NONE
I need to read trusted certificate authorities for passwordless authentication.;NONE;NONE
I need to read the eligible members of Microsoft Entra roles.;NONE;NONE
I need to read the eligible members of Microsoft Entra roles.;NONE;NONE
I need to read the eligible members of Microsoft Entra roles.;NONE;NONE
I need to read the eligible members of Microsoft Entra roles.;NONE;NONE
I need to read the eligible members of Microsoft Entra roles.;NONE;NONE
I need to read application role assignments of groups.;NONE;NONE
I need to read application role assignments of groups.;NONE;NONE
I need to read application role assignments of groups.;NONE;NONE
I need to read application role assignments of groups.;NONE;NONE
I need to read application role assignments of groups.;NONE;NONE
I need to read all properties for Defender for Cloud Apps.;NONE;NONE
I need to read all properties for Defender for Cloud Apps.;NONE;NONE
I need to read all properties for Defender for Cloud Apps.;NONE;NONE
I need to read all properties for Defender for Cloud Apps.;NONE;NONE
I need to read all properties for Defender for Cloud Apps.;NONE;NONE
I need to manage all aspects of Microsoft 365 Backup.;NONE;NONE
I need to manage all aspects of Microsoft 365 Backup.;NONE;NONE
I need to manage all aspects of Microsoft 365 Backup.;NONE;NONE
I need to manage all aspects of Microsoft 365 Backup.;NONE;NONE
I need to manage all aspects of Microsoft 365 Backup.;NONE;NONE
I need to read and update what's new messages visibility.;NONE;NONE
I need to read and update what's new messages visibility.;NONE;NONE
I need to read and update what's new messages visibility.;NONE;NONE
I need to read and update what's new messages visibility.;NONE;NONE
I need to read and update what's new messages visibility.;NONE;NONE
I need to update extension properties on applications.;NONE;NONE
I need to update extension properties on applications.;NONE;NONE
I need to update extension properties on applications.;NONE;NONE
I need to update extension properties on applications.;NONE;NONE
I need to update extension properties on applications.;NONE;NONE
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;NONE;NONE
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;NONE;NONE
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;NONE;NONE
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;NONE;NONE
I need to update Microsoft Entra B2B collaboration settings of cross-tenant access policy for partners.;NONE;NONE
I need to read the group memberships on service principals.;NONE;NONE
I need to read the group memberships on service principals.;NONE;NONE
I need to read the group memberships on service principals.;NONE;NONE
I need to read the group memberships on service principals.;NONE;NONE
I need to read the group memberships on service principals.;NONE;NONE
I need to disable devices in Microsoft Entra ID.;NONE;NONE
I need to disable devices in Microsoft Entra ID.;NONE;NONE
I need to disable devices in Microsoft Entra ID.;NONE;NONE
I need to disable devices in Microsoft Entra ID.;NONE;NONE
I need to disable devices in Microsoft Entra ID.;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update basic properties on Security groups, excluding role-assignable groups.;NONE;NONE
I need to update all application proxy properties.;NONE;NONE
I need to update all application proxy properties.;NONE;NONE
I need to update all application proxy properties.;NONE;NONE
I need to update all application proxy properties.;NONE;NONE
I need to update all application proxy properties.;NONE;NONE
I need to manage all aspects of Microsoft Edge.;NONE;NONE
I need to manage all aspects of Microsoft Edge.;NONE;NONE
I need to manage all aspects of Microsoft Edge.;NONE;NONE
I need to manage all aspects of Microsoft Edge.;NONE;NONE
I need to manage all aspects of Microsoft Edge.;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties of printers in Microsoft Print.;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;NONE;NONE
I need to read all properties of access reviews of all reviewable resources in Microsoft Entra ID.;NONE;NONE
I need to update applicationsverification property.;NONE;NONE
I need to update applicationsverification property.;NONE;NONE
I need to update applicationsverification property.;NONE;NONE
I need to update applicationsverification property.;NONE;NONE
I need to update applicationsverification property.;NONE;NONE
I need to manage all aspects of Power Apps.;NONE;NONE
I need to manage all aspects of Power Apps.;NONE;NONE
I need to manage all aspects of Power Apps.;NONE;NONE
I need to manage all aspects of Power Apps.;NONE;NONE
I need to manage all aspects of Power Apps.;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE
I need to read and configure key sets in Azure Active Directory B2C.;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to read aspects of Microsoft Graph Data Connect.;NONE;NONE
I need to delete application policies.;NONE;NONE
I need to delete application policies.;NONE;NONE
I need to delete application policies.;NONE;NONE
I need to delete application policies.;NONE;NONE
I need to delete application policies.;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE
I need to read provisioning settings associated with the application object.;NONE;NONE
I need to update tags of applications.;User.ReadWrite.All;User Administrator
I need to update tags of applications.;User.ReadWrite.All;User Administrator
I need to update tags of applications.;User.ReadWrite.All;User Administrator
I need to update tags of applications.;User.ReadWrite.All;User Administrator
I need to update tags of applications.;User.ReadWrite.All;User Administrator
I need to create IoT Device from Internet of Things (IoT) device templates.;NONE;NONE
I need to create IoT Device from Internet of Things (IoT) device templates.;NONE;NONE
I need to create IoT Device from Internet of Things (IoT) device templates.;NONE;NONE
I need to create IoT Device from Internet of Things (IoT) device templates.;NONE;NONE
I need to create IoT Device from Internet of Things (IoT) device templates.;NONE;NONE
I need to update basic policies for users.;NONE;NONE
I need to update basic policies for users.;NONE;NONE
I need to update basic policies for users.;NONE;NONE
I need to update basic policies for users.;NONE;NONE
I need to update basic policies for users.;NONE;NONE
I need to manage all aspects of Desktop Analytics.;NONE;NONE
I need to manage all aspects of Desktop Analytics.;NONE;NONE
I need to manage all aspects of Desktop Analytics.;NONE;NONE
I need to manage all aspects of Desktop Analytics.;NONE;NONE
I need to manage all aspects of Desktop Analytics.;NONE;NONE
I need to read all data in the Call Quality Dashboard (CQD).;cqd.all.read;CQD Reader
I need to read all data in the Call Quality Dashboard (CQD).;cqd.all.read;CQD Reader
I need to read all data in the Call Quality Dashboard (CQD).;cqd.all.read;CQD Reader
I need to read all data in the Call Quality Dashboard (CQD).;cqd.all.read;CQD Reader
I need to read all data in the Call Quality Dashboard (CQD).;cqd.all.read;CQD Reader
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE
I need to read reports of attack simulation, responses, and associated training.;NONE;NONE
I need to read and update all properties for an organization.;NONE;NONE
I need to read and update all properties for an organization.;NONE;NONE
I need to read and update all properties for an organization.;NONE;NONE
I need to read and update all properties for an organization.;NONE;NONE
I need to read and update all properties for an organization.;NONE;NONE
I need to manage all aspects of Office 365 billing.;NONE;NONE
I need to manage all aspects of Office 365 billing.;NONE;NONE
I need to manage all aspects of Office 365 billing.;NONE;NONE
I need to manage all aspects of Office 365 billing.;NONE;NONE
I need to manage all aspects of Office 365 billing.;NONE;NONE
I need to read basic properties on OAuth 2.0 permission grants.;NONE;NONE
I need to read basic properties on OAuth 2.0 permission grants.;NONE;NONE
I need to read basic properties on OAuth 2.0 permission grants.;NONE;NONE
I need to read basic properties on OAuth 2.0 permission grants.;NONE;NONE
I need to read basic properties on OAuth 2.0 permission grants.;NONE;NONE
I need to delete Security groups, excluding role-assignable groups.;NONE;NONE
I need to delete Security groups, excluding role-assignable groups.;NONE;NONE
I need to delete Security groups, excluding role-assignable groups.;NONE;NONE
I need to delete Security groups, excluding role-assignable groups.;NONE;NONE
I need to delete Security groups, excluding role-assignable groups.;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE
I need to delete a tenant participating in a multi-tenant organization.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to read and configure restore session for Exchange Online in Microsoft 365 Backup.;NONE;NONE
I need to update credentials of service principals.;NONE;NONE
I need to update credentials of service principals.;NONE;NONE
I need to update credentials of service principals.;NONE;NONE
I need to update credentials of service principals.;NONE;NONE
I need to update credentials of service principals.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in SharePoint.;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;NONE;NONE
I need to manage all aspects of Microsoft Entra Permissions Management.;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE
I need to create and delete Microsoft Entra role templates, and read and update all properties.;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE
I need to update basic settings of cross-tenant access policy.;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;NONE;NONE
I need to update crendential related properties on certificate authority configurations for Internet of Things (IoT) device trust and authentication.;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE
I need to read standard properties of traffic logs such as DeviceId, DestinationIp and PolicyRuleId.;NONE;NONE
I need to update owners of service principals.;NONE;NONE
I need to update owners of service principals.;NONE;NONE
I need to update owners of service principals.;NONE;NONE
I need to update owners of service principals.;NONE;NONE
I need to update owners of service principals.;NONE;NONE
I need to perform the ``activate service`` action for a service.;NONE;NONE
I need to perform the ``activate service`` action for a service.;NONE;NONE
I need to perform the ``activate service`` action for a service.;NONE;NONE
I need to perform the ``activate service`` action for a service.;NONE;NONE
I need to perform the ``activate service`` action for a service.;NONE;NONE
I need to create policies in Microsoft Entra ID.;NONE;NONE
I need to create policies in Microsoft Entra ID.;NONE;NONE
I need to create policies in Microsoft Entra ID.;NONE;NONE
I need to create policies in Microsoft Entra ID.;NONE;NONE
I need to create policies in Microsoft Entra ID.;NONE;NONE
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;NONE;NONE
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;NONE;NONE
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;NONE;NONE
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;NONE;NONE
I need to update Conditional Access authentication context of Microsoft 365 role-based access control (RBAC) resource actions.;NONE;NONE
I need to permanently delete groups, which can no longer be restored.;group.delete;Global Admin
I need to permanently delete groups, which can no longer be restored.;group.delete;Global Admin
I need to permanently delete groups, which can no longer be restored.;group.delete;Global Admin
I need to permanently delete groups, which can no longer be restored.;group.delete;Global Admin
I need to permanently delete groups, which can no longer be restored.;group.delete;Global Admin
I need to delete Conditional Access policies.;NONE;NONE
I need to delete Conditional Access policies.;NONE;NONE
I need to delete Conditional Access policies.;NONE;NONE
I need to delete Conditional Access policies.;NONE;NONE
I need to delete Conditional Access policies.;NONE;NONE
I need to read all properties of admin consent request policies in Microsoft Entra ID.;policy.read.all;Global Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;policy.read.all;Global Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;policy.read.all;Global Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;policy.read.all;Global Reader
I need to read all properties of admin consent request policies in Microsoft Entra ID.;policy.read.all;Global Reader
I need to read basic properties on subscriptions.;NONE;NONE
I need to read basic properties on subscriptions.;NONE;NONE
I need to read basic properties on subscriptions.;NONE;NONE
I need to read basic properties on subscriptions.;NONE;NONE
I need to read basic properties on subscriptions.;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE
I need to manage learning sources and all their properties in Learning App.;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE
I need to create cross-tenant sync policy for partners.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;NONE;NONE
I need to create and delete all resources, and read and update standard properties in Privileged Identity Management.;NONE;NONE
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;NONE;NONE
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;NONE;NONE
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;NONE;NONE
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;NONE;NONE
I need to approve or reject new organizational messages for delivery in the Microsoft 365 admin center.;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE
I need to read all properties of access reviews for membership in Security and Microsoft 365 groups, including role-assignable groups.;NONE;NONE
I need to restore deleted users.;NONE;NONE
I need to restore deleted users.;NONE;NONE
I need to restore deleted users.;NONE;NONE
I need to restore deleted users.;NONE;NONE
I need to restore deleted users.;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;NONE;NONE
I need to update tenant restrictions of cross-tenant access policy for partners.;NONE;NONE
I need to read all properties on audit logs, excluding custom security attributes audit logs.;NONE;NONE
