request;permission;role
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/restore/action;Backup Operator
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/restore/action;Backup Operator
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/restore/action;Backup Operator
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/restore/action;Backup Operator
"""I need to query table entities.""";Microsoft.Storage/storageAccounts/tableServices/tables/query/action;Storage Table Data Reader
"""I need to query table entities.""";Microsoft.Storage/storageAccounts/tableServices/tables/query/action;Storage Table Data Reader
"""I need to query table entities.""";Microsoft.Storage/storageAccounts/tableServices/tables/query/action;Storage Table Data Reader
"""I need to query table entities.""";Microsoft.Storage/storageAccounts/tableServices/tables/query/action;Storage Table Data Reader
"""I need to query table entities.""";Microsoft.Storage/storageAccounts/tableServices/tables/query/action;Storage Table Data Reader
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write;Storage Blob Data Contributor
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationResults/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationResults/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationResults/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationResults/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationResults/read;Backup Operator
"""I need to peek a message.""";Microsoft.ServiceBus/namespaces/queues/messages/peek;Service Bus Data Receiver
"""I need to peek a message.""";Microsoft.ServiceBus/namespaces/queues/messages/peek;Service Bus Data Receiver
"""I need to peek a message.""";Microsoft.ServiceBus/namespaces/queues/messages/peek;Service Bus Data Receiver
"""I need to peek a message.""";Microsoft.ServiceBus/namespaces/queues/messages/peek;Service Bus Data Receiver
"""I need to peek a message.""";Microsoft.ServiceBus/namespaces/queues/messages/peek;Service Bus Data Receiver
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backup/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backup/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backup/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backup/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backup/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Storage/storageAccounts/resourceGuard/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Storage/storageAccounts/resourceGuard/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Storage/storageAccounts/resourceGuard/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Storage/storageAccounts/resourceGuard/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Storage/storageAccounts/resourceGuard/write;Storage Blob Data Contributor
"""I need to return all Recovery Points.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/read;Backup Reader
"""I need to return all Recovery Points.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/read;Backup Reader
"""I need to return all Recovery Points.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/read;Backup Reader
"""I need to return all Recovery Points.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/read;Backup Reader
"""I need to return all Recovery Points.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/recoveryPoints/read;Backup Reader
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Resources/checkResourceName/read;Reader
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Resources/checkResourceName/read;Reader
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Resources/checkResourceName/read;Reader
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Resources/checkResourceName/read;Reader
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Resources/checkResourceName/read;Reader
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Contributor
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Contributor
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Contributor
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Contributor
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/listAccountSas/action;Storage Account Contributor
"""I need to list all backup Protection Intents.""";Microsoft.Storage/storageAccounts/backupProtectionIntents/read;Storage Blob Data Reader
"""I need to list all backup Protection Intents.""";Microsoft.Storage/storageAccounts/backupProtectionIntents/read;Storage Blob Data Reader
"""I need to list all backup Protection Intents.""";Microsoft.Storage/storageAccounts/backupProtectionIntents/read;Storage Blob Data Reader
"""I need to list all backup Protection Intents.""";Microsoft.Storage/storageAccounts/backupProtectionIntents/read;Storage Blob Data Reader
"""I need to list all backup Protection Intents.""";Microsoft.Storage/storageAccounts/backupProtectionIntents/read;Storage Blob Data Reader
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/read;Storage Queue Data Message Processor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/read;Storage Queue Data Message Processor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/read;Storage Queue Data Message Processor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/read;Storage Queue Data Message Processor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/read;Storage Queue Data Message Processor
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationsStatus/read;Backup Reader
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationsStatus/read;Backup Reader
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationsStatus/read;Backup Reader
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationsStatus/read;Backup Reader
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/vaults/backupOperationsStatus/read;Backup Reader
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to create and manage registered identities.""";Microsoft.ManagedIdentity/userAssignedIdentities/write;Managed Identity Operator
"""I need to create and manage registered identities.""";Microsoft.ManagedIdentity/userAssignedIdentities/write;Managed Identity Operator
"""I need to create and manage registered identities.""";Microsoft.ManagedIdentity/userAssignedIdentities/write;Managed Identity Operator
"""I need to create and manage registered identities.""";Microsoft.ManagedIdentity/userAssignedIdentities/write;Managed Identity Operator
"""I need to create and manage registered identities.""";Microsoft.ManagedIdentity/userAssignedIdentities/write;Managed Identity Operator
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/read;Storage Blob Data Contributor
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/read;Storage Blob Data Contributor
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/read;Storage Blob Data Contributor
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/read;Storage Blob Data Contributor
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/read;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobDefinitions/export/action;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobDefinitions/export/action;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobDefinitions/export/action;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobDefinitions/export/action;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobDefinitions/export/action;Storage Blob Data Contributor
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/backupFabrics/protectionContainers/protectedItems/read;Backup Reader
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Blob Data Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Blob Data Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Blob Data Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Blob Data Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Blob Data Contributor
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Account Contributor
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Account Contributor
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Account Contributor
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Account Contributor
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Account Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to list the unencrypted credentials related to the order.""";NONE;NONE
"""I need to list the unencrypted credentials related to the order.""";NONE;NONE
"""I need to list the unencrypted credentials related to the order.""";NONE;NONE
"""I need to list the unencrypted credentials related to the order.""";NONE;NONE
"""I need to list the unencrypted credentials related to the order.""";NONE;NONE
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedInfo/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedInfo/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedInfo/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedInfo/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedInfo/write;Key Vault Contributor
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backup/action;Storage Account Contributor
"""I need to delete one or more messages from a queue.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete;Storage Queue Data Message Processor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Reader
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Reader
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Reader
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Reader
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Reader
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Operator
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Operator
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Operator
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Operator
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Operator
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/vaults/backupstorageconfig/read;Backup Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Features/providers/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Features/providers/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Features/providers/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Features/providers/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Features/providers/features/read;Reader
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/tables/delete;Storage Table Data Contributor
