request;permission;role
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/backupProtectedItems/restore/read;Backup Contributor
"""I need to restore Recovery Points for Protected Items.""";Microsoft.RecoveryServices/backupProtectedItems/restore/read;Backup Contributor
"""I need to query table entities.""";Microsoft.Storage/tableEntities/read;Storage Table Data Message Sender
"""I need to query table entities.""";Microsoft.Storage/tableEntities/read;Storage Table Data Message Sender
"""I need to query table entities.""";Microsoft.Storage/tableEntities/read;Storage Table Data Message Sender
"""I need to query table entities.""";Microsoft.Storage/tableEntities/read;Storage Table Data Message Sender
"""I need to query table entities.""";Microsoft.Storage/tableEntities/read;Storage Table Data Message Sender
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to create a registered container.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/fileServices/files/write;Storage File Data SMB Share Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/fileServices/files/write;Storage File Data SMB Share Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/fileServices/files/write;Storage File Data SMB Share Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/fileServices/files/write;Storage File Data SMB Share Contributor
"""I need to write File Backup Semantics Privilege.""";Microsoft.Storage/storageAccounts/fileServices/files/write;Storage File Data SMB Share Contributor
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Result for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to peek a message.""";Messages/peek;Storage Queue Data Message Receiver
"""I need to peek a message.""";Messages/peek;Storage Queue Data Message Receiver
"""I need to peek a message.""";Messages/peek;Storage Queue Data Message Receiver
"""I need to peek a message.""";Messages/peek;Storage Queue Data Message Receiver
"""I need to peek a message.""";Messages/peek;Storage Queue Data Message Receiver
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create a Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Authorization/resourceGuards/write;Resource Guard Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Authorization/resourceGuards/write;Resource Guard Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Authorization/resourceGuards/write;Resource Guard Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Authorization/resourceGuards/write;Resource Guard Contributor
"""I need to update an Azure resource of type 'ResourceGuard'.""";Microsoft.Authorization/resourceGuards/write;Resource Guard Contributor
"""I need to return all Recovery Points.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to return all Recovery Points.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to return all Recovery Points.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to return all Recovery Points.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to return all Recovery Points.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to create and manage items which can be backed up.""";Microsoft.Storage/storageAccounts/backupPolicies/write;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to trigger cross region restore operation on given backup instance.""";Microsoft.Storage/restoreBlobRanges/action;Storage Blob Data Contributor
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to create and update a support ticket.""";NONE;NONE
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get the availability statuses for all resources in the specified scope.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to return the result of deleting a file/folder.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/restore/Action;Backup Operator
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/restore/Action;Backup Operator
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/restore/Action;Backup Operator
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/restore/Action;Backup Operator
"""I need to trigger restore on the Backup Instance.""";Microsoft.Storage/storageAccounts/backupPolicies/restore/Action;Backup Operator
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to get AccessToken for Cross Region Restore.""";Microsoft.Storage/storageAccounts/read;Storage Account Key Operator Service Role
"""I need to list all backup Protection Intents.""";Microsoft.RecoveryServices/backupProtectionIntents/read;Backup Reader
"""I need to list all backup Protection Intents.""";Microsoft.RecoveryServices/backupProtectionIntents/read;Backup Reader
"""I need to list all backup Protection Intents.""";Microsoft.RecoveryServices/backupProtectionIntents/read;Backup Reader
"""I need to list all backup Protection Intents.""";Microsoft.RecoveryServices/backupProtectionIntents/read;Backup Reader
"""I need to list all backup Protection Intents.""";Microsoft.RecoveryServices/backupProtectionIntents/read;Backup Reader
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/listJob;Storage Blob Data Contributor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/listJob;Storage Blob Data Contributor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/listJob;Storage Blob Data Contributor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/listJob;Storage Blob Data Contributor
"""I need to return all Job Objects.""";Microsoft.Storage/storageAccounts/listJob;Storage Blob Data Contributor
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to return Backup Operation Status for Recovery Services Vault.""";Microsoft.RecoveryServices/backupVaults/backupOperations/read;Backup Operator
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/checkNameAvailability/action;Backup Contributor
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/checkNameAvailability/action;Backup Contributor
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/checkNameAvailability/action;Backup Contributor
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/checkNameAvailability/action;Backup Contributor
"""I need to check if the requested BackupVault Name is Available.""";Microsoft.RecoveryServices/vaults/checkNameAvailability/action;Backup Contributor
"""I need to create and manage registered identities.""";Microsoft.Storage/storageAccounts/identity/create;Storage Blob Data Owner
"""I need to create and manage registered identities.""";Microsoft.Storage/storageAccounts/identity/create;Storage Blob Data Owner
"""I need to create and manage registered identities.""";Microsoft.Storage/storageAccounts/identity/create;Storage Blob Data Owner
"""I need to create and manage registered identities.""";Microsoft.Storage/storageAccounts/identity/create;Storage Blob Data Owner
"""I need to create and manage registered identities.""";Microsoft.Storage/storageAccounts/identity/create;Storage Blob Data Owner
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*;Storage Blob Data Owner
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*;Storage Blob Data Owner
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*;Storage Blob Data Owner
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*;Storage Blob Data Owner
"""I need full permissions on blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*;Storage Blob Data Owner
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to delete a blob.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to modify a container's metadata or properties.""";Microsoft.Storage/storageAccounts/blobServices/containers/write;Storage Blob Data Contributor
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobs/read;Storage Blob Data Reader
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobs/read;Storage Blob Data Reader
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobs/read;Storage Blob Data Reader
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobs/read;Storage Blob Data Reader
"""I need to export Jobs.""";Microsoft.Storage/storageAccounts/jobs/read;Storage Blob Data Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/backupVaults/backupInstances/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/backupVaults/backupInstances/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/backupVaults/backupInstances/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/backupVaults/backupInstances/read;Backup Reader
"""I need to list soft-deleted Backup Instances in a Backup Vault.""";Microsoft.RecoveryServices/backupVaults/backupInstances/read;Backup Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.Resources/subscriptions/resourceGroups/read;Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.Resources/subscriptions/resourceGroups/read;Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.Resources/subscriptions/resourceGroups/read;Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.Resources/subscriptions/resourceGroups/read;Reader
"""I need to get list of Backup Vaults in a Resource Group.""";Microsoft.Resources/subscriptions/resourceGroups/read;Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return the result of reading blob tags.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/tags/read;Storage Blob Data Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to return summaries for Protected Items and Protected Servers for a Recovery Services.""";Microsoft.RecoveryServices/vaults/read;Backup Reader
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Account Backup Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Account Backup Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Account Backup Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Account Backup Contributor
"""I need to delete the Backup Policy.""";Microsoft.Storage/storageAccounts/backupPolicies/delete;Storage Account Backup Contributor
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to read roles and role assignments.""";Microsoft.Authorization/roleAssignments/read;Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Blob Data Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Blob Data Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Blob Data Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Blob Data Reader
"""I need to return all registered containers.""";Microsoft.Storage/storageAccounts/listKeys/action;Storage Blob Data Reader
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.Authorization/roleAssignments/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.Authorization/roleAssignments/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.Authorization/roleAssignments/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.Authorization/roleAssignments/write;Backup Contributor
"""I need to create and manage usage of Recovery Services vault.""";Microsoft.Authorization/roleAssignments/write;Backup Contributor
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to get information about a role definition.""";Microsoft.Authorization/roleDefinitions/read;Reader
"""I need to list the unencrypted credentials related to the order.""";StorageAccounts/ListKeys/action;Storage Blob Data Reader
"""I need to list the unencrypted credentials related to the order.""";StorageAccounts/ListKeys/action;Storage Blob Data Reader
"""I need to list the unencrypted credentials related to the order.""";StorageAccounts/ListKeys/action;Storage Blob Data Reader
"""I need to list the unencrypted credentials related to the order.""";StorageAccounts/ListKeys/action;Storage Blob Data Reader
"""I need to list the unencrypted credentials related to the order.""";StorageAccounts/ListKeys/action;Storage Blob Data Reader
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedLocation/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedLocation/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedLocation/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedLocation/write;Key Vault Contributor
"""I need to create and manage extended info related to vault.""";Microsoft.KeyVault/vaults/extendedLocation/write;Key Vault Contributor
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to return a blob or a list of blobs.""";Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read;Storage Blob Data Reader
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to manage results of operation on backup management.""";Microsoft.Storage/storageAccounts/backupPolicies/read;Storage Blob Data Contributor
"""I need to delete one or more messages from a queue.""";QueueMessages/Delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";QueueMessages/Delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";QueueMessages/Delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";QueueMessages/Delete;Storage Queue Data Message Processor
"""I need to delete one or more messages from a queue.""";QueueMessages/Delete;Storage Queue Data Message Processor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Network Contributor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Network Contributor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Network Contributor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Network Contributor
"""I need to get a network interface definition.""";Microsoft.Network/networkInterfaces/read;Network Contributor
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to update an Azure resource of type 'Backup Vault'.""";Microsoft.RecoveryServices/vaults/write;Backup Contributor
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/backupVaults/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/backupVaults/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/backupVaults/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/backupVaults/read;Backup Reader
"""I need to return recovery points from secondary region for cross region restore enabled Backup Vaults.""";Microsoft.RecoveryServices/backupVaults/read;Backup Reader
"""I need to query tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/read;Storage Table Data Message Sender
"""I need to query tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/read;Storage Table Data Message Sender
"""I need to query tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/read;Storage Table Data Message Sender
"""I need to query tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/read;Storage Table Data Message Sender
"""I need to query tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/read;Storage Table Data Message Sender
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Resources/subscriptions/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Resources/subscriptions/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Resources/subscriptions/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Resources/subscriptions/features/read;Reader
"""I need to get the feature of a subscription in a given resource provider.""";Microsoft.Resources/subscriptions/features/read;Reader
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/delete;Storage Table Data Message Sender
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/delete;Storage Table Data Message Sender
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/delete;Storage Table Data Message Sender
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/delete;Storage Table Data Message Sender
"""I need to delete tables.""";Microsoft.Storage/storageAccounts/tableServices/containers/delete;Storage Table Data Message Sender
"""I need to resolve the alert.""";NONE;NONE
"""I need to resolve the alert.""";NONE;NONE
"""I need to resolve the alert.""";NONE;NONE
"""I need to resolve the alert.""";NONE;NONE
"""I need to resolve the alert.""";NONE;NONE
"""I need to get Result of Operation Performed on Protected Items.""";Microsoft.Storage/storageAccounts/operations/read;Storage Blob Data Reader
"""I need to get Result of Operation Performed on Protected Items.""";Microsoft.Storage/storageAccounts/operations/read;Storage Blob Data Reader
"""I need to get Result of Operation Performed on Protected Items.""";Microsoft.Storage/storageAccounts/operations/read;Storage Blob Data Reader
"""I need to get Result of Operation Performed on Protected Items.""";Microsoft.Storage/storageAccounts/operations/read;Storage Blob Data Reader
